case,element,region_group,time_s,anzahl_punkte,t_mean,t_flaechen_summe,kontaktflaeche_summe,q_summe,q_dot_avg_mean,t_flaechengewichtet
Case1,Element2,lateral,4943.0,44472,0.5312174192768816,0.038060574041420096,0.07112361300711446,-0.17971326223958817,-3.1089808177837064,0.5351327418871833
Case1,Element2,lateral,6401.0,44472,0.6132397411527359,0.04393270458830853,0.07112361300711446,-0.20068131298028394,-3.4707975692721913,0.6176950625935435
Case1,Element2,lateral,8289.0,44472,0.6928868279137678,0.049629074355077504,0.07112361300711446,-0.21781830546437256,-3.7664072331287723,0.6977861817862533
Case1,Element2,lateral,10734.0,44472,0.7692066000699046,0.05508101315106223,0.07112361300711446,-0.23059701010471056,-3.9867303427186425,0.774440594652475
Case1,Element2,lateral,13900.0,44472,0.8431811190855488,0.06035906251335039,0.07112361300711446,-0.23942107603899995,-4.138781914999494,0.848650117188404
Case1,Element2,lateral,18000.0,44472,0.9171443054783701,0.06563134351633222,0.07112361300711446,-0.24548660317086646,-4.243267893415638,0.9227785364301888
Case1,Element2,support,10.0,3216,3.5227221473911113e-06,4.301407728979043e-09,0.0012946627232060372,-3.4989924932709557e-06,-0.004697693132425115,3.322415677750615e-06
Case1,Element2,support,13.0,3216,6.710047504409151e-06,8.1883439618823e-09,0.0012946627232060372,-7.056010436717211e-06,-0.00929069239434227,6.324692767553468e-06
Case1,Element2,support,17.0,3216,1.4878634264893369e-05,1.8158788098756755e-08,0.0012946627232060372,-1.7056882020091327e-05,-0.02168708737418248,1.4025883168852851e-05
Case1,Element2,support,22.0,3216,3.737215745414964e-05,4.5800345273777156e-08,0.0012946627232060372,-4.521526064529145e-05,-0.05491873544040986,3.537627557574184e-05
Case1,Element2,support,28.0,3216,8.443563378294128e-05,1.0406951392121428e-07,0.0012946627232060372,-0.00010089355804354037,-0.11868164100112989,8.038349452396513e-05
Case1,Element2,support,36.0,3216,0.00018986975206374215,2.3568909386987145e-07,0.0012946627232060372,-0.00021229527892908142,-0.24303247747826806,0.00018204671351487042
Case1,Element2,support,47.0,3216,0.00042403755165075675,5.30360519180183e-07,0.0012946627232060372,-0.00042273979642392664,-0.47276953680202427,0.0004096514943033388
Case1,Element2,support,61.0,3216,0.000868310520054545,1.0930128979497868e-06,0.0012946627232060372,-0.0007563267436017995,-0.8304082719395187,0.0008442452836234483
Case1,Element2,support,79.0,3216,0.001663735417023452,2.1053831688300907e-06,0.0012946627232060372,-0.0012524430147325834,-1.354151038424378,0.001626202045592559
Case1,Element2,support,102.0,3216,0.002990340465094581,3.8000182902418572e-06,0.0012946627232060372,-0.0019455545180020637,-2.0760109169536904,0.0029351415022066014
Case1,Element2,support,133.0,3216,0.005205728881960115,6.637793286371134e-06,0.0012946627232060372,-0.0029278181570852532,-3.0860402965656957,0.005127044416582597
Case1,Element2,support,172.0,3216,0.008453279712487506,1.080548646743553e-05,0.0012946627232060372,-0.0041909064078581955,-4.370100756862226,0.008346178718019601
Case1,Element2,support,222.0,3216,0.01307012099302245,1.6737942132550068e-05,0.0012946627232060372,-0.005820348327290248,-6.00966107712392,0.01292841898707107
Case1,Element2,support,288.0,3216,0.01956759102439026,2.5093956818811528e-05,0.0012946627232060372,-0.00796956430770338,-8.152601064617043,0.019382620947539234
Case1,Element2,support,373.0,3216,0.028226982209056197,3.62361267659569e-05,0.0012946627232060372,-0.010730974336493818,-10.885541716449595,0.027988854638699715
Case1,Element2,support,483.0,3216,0.03961974825822643,5.090011826769727e-05,0.0012946627232060372,-0.014294986370325075,-14.39294901977971,0.039315350133547367
Case1,Element2,support,625.0,3216,0.054436356443663805,6.997516356711834e-05,0.0012946627232060372,-0.0188691217333521,-18.876850034749257,0.05404895214240462
Case1,Element2,support,810.0,3216,0.07378513901532435,9.488851354657613e-05,0.0012946627232060372,-0.024773390653838875,-24.651864602408573,0.07329207201671724
Case1,Element2,support,1048.0,3216,0.0985488908661173,0.0001267799650849615,0.0012946627232060372,-0.03215901522701836,-31.863454243904915,0.09792509107778281
Case1,Element2,support,1358.0,3216,0.13026561572642192,0.00016763258668062853,0.0012946627232060372,-0.04136040574048071,-40.84138520954211,0.129479735282338
Case1,Element2,support,1758.0,3216,0.16958724433413105,0.00021829132409259747,0.0012946627232060372,-0.05232940082962377,-51.54006179765132,0.16860864237446482
Case1,Element2,support,2276.0,3216,0.21713347916344675,0.0002795604412094494,0.0012946627232060372,-0.06497054764448978,-63.86791191090729,0.2159330273425654
Case1,Element2,support,2948.0,3216,0.272424922796429,0.0003508304988724584,0.0012946627232060372,-0.07878496516899494,-77.33931222556853,0.2709821581976807
Case1,Element2,support,3817.0,3216,0.334182042077223,0.0004304602585246721,0.0012946627232060372,-0.09309309593352025,-91.29236330161754,0.3324883390932135
Case1,Element2,support,4943.0,3216,0.4002300898665065,0.0005156555700118814,0.0012946627232060372,-0.10694700461095685,-104.80341078691252,0.3982933630273513
Case1,Element2,support,6401.0,3216,0.46818122257203126,0.0006033460135867585,0.0012946627232060372,-0.11941602465329779,-116.96543137956222,0.4660256318283908
Case1,Element2,support,8289.0,3216,0.5361187728772249,0.0006910673672565485,0.0012946627232060372,-0.12974028734923482,-127.03753012105486,0.5337817756467292
Case1,Element2,support,10734.0,3216,0.6034520677047124,0.0007780623800840756,0.0012946627232060372,-0.1375930625534356,-134.70068526385117,0.6009768923888696
Case1,Element2,support,13900.0,3216,0.6709629938251324,0.0008653390269657349,0.0012946627232060372,-0.1431690571909784,-140.14401449947488,0.6683895438209986
Case1,Element2,support,18000.0,3216,0.7402710855584506,0.0009549792166761573,0.0012946627232060372,-0.14712676778410538,-144.00892658911653,0.7376278003210713
Case1,Element2,top_surface,10.0,32518,5.471970143569046e-05,3.386148486583401e-06,0.060908021356895506,-5.701059824325564e-07,1.8116482450959226e-05,5.5594458843803e-05
Case1,Element2,top_surface,13.0,32518,0.0001001490133351271,6.202924423371541e-06,0.060908021356895506,-6.239349777756023e-06,-6.441280499308919e-05,0.00010184084600327109
Case1,Element2,top_surface,17.0,32518,0.00020192117085018448,1.2527297701491004e-05,0.060908021356895506,-2.192565525925981e-05,-0.0003042662732645455,0.00020567566344154055
Case1,Element2,top_surface,22.0,32518,0.00042099516018337174,2.6181666862894656e-05,0.060908021356895506,-6.0009819295546405e-05,-0.0008981382678956703,0.00042985581011540416
Case1,Element2,top_surface,28.0,32518,0.0007945069026796993,4.950342886070473e-05,0.060908021356895506,-0.00012885776403977406,-0.0019788962813247052,0.0008127571337547704
Case1,Element2,top_surface,36.0,32518,0.0014715606624422246,9.182445476029872e-05,0.060908021356895506,-0.0002601448664559723,-0.004049240816374851,0.0015075921482040249
Case1,Element2,top_surface,47.0,32518,0.0026879107989777433,0.0001678685258782087,0.060908021356895506,-0.0005084828909736331,-0.007982512892197112,0.0027560988214437214
Case1,Element2,top_surface,61.0,32518,0.004604189302119863,0.0002875785389346932,0.060908021356895506,-0.0009209453650389061,-0.014545078505003488,0.004721521607960359
Case1,Element2,top_surface,79.0,32518,0.0075286887414347985,0.0004699906611792568,0.060908021356895506,-0.0015877132215200642,-0.02520665721525506,0.007716400085061182
Case1,Element2,top_surface,102.0,32518,0.011809130627234887,0.0007364303216231845,0.060908021356895506,-0.0026263411042395978,-0.04189992627745126,0.012090859384645105
Case1,Element2,top_surface,133.0,32518,0.01824604681450369,0.001136137615321579,0.060908021356895506,-0.004298950359221908,-0.0689247639480262,0.01865333317370939
Case1,Element2,top_surface,172.0,32518,0.02701608808320337,0.0016794371007241287,0.060908021356895506,-0.0067352151832785765,-0.10847618428317603,0.027573332104868918
Case1,Element2,top_surface,222.0,32518,0.03889350064150446,0.0024136089746921055,0.060908021356895506,-0.010250781633583615,-0.16579264975240643,0.03962711184704831
Case1,Element2,top_surface,288.0,32518,0.05508206270747969,0.0034122303191227122,0.060908021356895506,-0.015333530850501311,-0.24897298974584417,0.056022675554151906
Case1,Element2,top_surface,373.0,32518,0.07612178773896704,0.0047077936180693085,0.060908021356895506,-0.022288473464142807,-0.36315456523057554,0.07729349128719203
Case1,Element2,top_surface,483.0,32518,0.1029955393304193,0.006360021802627241,0.060908021356895506,-0.0315699970772392,-0.5159346398765355,0.10442010199871994
Case1,Element2,top_surface,625.0,32518,0.1365014785018309,0.008417191178733217,0.060908021356895506,-0.04357100136426789,-0.7139051131176878,0.13819511767443568
Case1,Element2,top_surface,810.0,32518,0.17836739505101198,0.010985024959002044,0.060908021356895506,-0.05895126461899603,-0.9679990364841489,0.1803543230313524
Case1,Element2,top_surface,1048.0,32518,0.228130498716067,0.014033497796396965,0.060908021356895506,-0.077736211124156,-1.2788531646009424,0.23040475595433552
Case1,Element2,top_surface,1358.0,32518,0.28752360276319755,0.017668460982164617,0.060908021356895506,-0.10055305461140217,-1.6568701136326887,0.2900843039808309
Case1,Element2,top_surface,1758.0,32518,0.3557564899212263,0.021840643139190916,0.060908021356895506,-0.12708077437750662,-2.0968274985657245,0.3585840198487797
Case1,Element2,top_surface,2276.0,32518,0.4329168382446176,0.026555229241094824,0.060908021356895506,-0.1571510770665846,-2.595934184995868,0.43598903148556245
Case1,Element2,top_surface,2948.0,32518,0.5175330532473492,0.031722336270342995,0.060908021356895506,-0.1897774747359057,-3.1377838318487483,0.5208236216452244
Case1,Element2,top_surface,3817.0,32518,0.6076879225489159,0.037225432654703364,0.060908021356895506,-0.223593254863306,-3.6995846709948528,0.6111745518144139
Case1,Element2,top_surface,4943.0,32518,0.7000679926713549,0.04286269861100633,0.060908021356895506,-0.2564593938764906,-4.245717256652978,0.7037283046817242
Case1,Element2,top_surface,6401.0,32518,0.7911083596602768,0.048416875863878946,0.060908021356895506,-0.28608047431913186,-4.737982743095163,0.794917890702381
Case1,Element2,top_surface,8289.0,32518,0.8778028551033712,0.05370458626801995,0.060908021356895506,-0.3104615933847544,-5.143212040566054,0.8817325710407429
Case1,Element2,top_surface,10734.0,32518,0.9591383075145437,0.05866399605179931,0.060908021356895506,-0.3286792821958265,-5.4460591688864755,0.9631571465448344
Case1,Element2,top_surface,13900.0,32518,1.0363857451984055,0.0633727169921705,0.060908021356895506,-0.34115530377744235,-5.653533176358713,1.0404658627938823
Case1,Element2,top_surface,18000.0,32518,1.1124771556788526,0.06800984044149601,0.060908021356895506,-0.3494905542473476,-5.792231642319838,1.1165990772050665
Case1,Element3,bottom_surface,10.0,571,0.010050004312012376,7.943438470744749e-06,0.0007629576253401433,-3.540164594210943e-05,-0.04319470383165601,0.01041137568708798
Case1,Element3,bottom_surface,13.0,571,0.01266047996133991,9.959842979753775e-06,0.0007629576253401433,-4.328048724470457e-05,-0.05273290162342161,0.01305425445523722
Case1,Element3,bottom_surface,17.0,571,0.01604048426317497,1.2562165869566958e-05,0.0007629576253401433,-5.278391636843792e-05,-0.06415326427023539,0.016465089871755944
Case1,Element3,bottom_surface,22.0,571,0.020078417992361063,1.56650274630487e-05,0.0007629576253401433,-6.289125025726858e-05,-0.07612409617459066,0.02053197575168724
Case1,Element3,bottom_surface,28.0,571,0.024715251392710604,1.9224904970696807e-05,0.0007629576253401433,-7.324695592951386e-05,-0.08819911982269821,0.02519786726310773
Case1,Element3,bottom_surface,36.0,571,0.03056065208542679,2.370981168522932e-05,0.0007629576253401433,-8.45725759350646e-05,-0.10112580055311177,0.031076184178195958
Case1,Element3,bottom_surface,47.0,571,0.038028646935763674,2.943713888020221e-05,0.0007629576253401433,-9.666098070540694e-05,-0.11450212580608918,0.03858292767842576
Case1,Element3,bottom_surface,61.0,571,0.046716043830627746,3.6097799891580066e-05,0.0007629576253401433,-0.00010793596489424174,-0.12641052690599872,0.04731298134085347
Case1,Element3,bottom_surface,79.0,571,0.05670580858587389,4.375568167378425e-05,0.0007629576253401433,-0.00011749837322580479,-0.1356635377326329,0.05735008107989878
Case1,Element3,bottom_surface,102.0,571,0.06782558796281853,5.2278878373060196e-05,0.0007629576253401433,-0.0001238280825192037,-0.14034348558040843,0.06852133937288211
Case1,Element3,bottom_surface,133.0,571,0.08036387566727667,6.188854873625176e-05,0.0007629576253401433,-0.0001246525579218984,-0.1374001983025042,0.08111662650813732
Case1,Element3,bottom_surface,172.0,571,0.09308619206147645,7.163848735934222e-05,0.0007629576253401433,-0.00011707144377643004,-0.1234488162864413,0.09389576167798862
Case1,Element3,bottom_surface,222.0,571,0.1056581236625927,8.12722270391303e-05,0.0007629576253401433,-9.7891112822895e-05,-0.09443092647240935,0.10652259619647599
Case1,Element3,bottom_surface,288.0,571,0.11774718261622219,9.053462215082143e-05,0.0007629576253401433,-6.271692696731134e-05,-0.04472210990018394,0.11866271355563045
Case1,Element3,bottom_surface,373.0,571,0.1285473813328584,9.88077270418094e-05,0.0007629576253401433,-9.267784535106465e-06,0.02839195768902021,0.12950617932124178
Case1,Element3,bottom_surface,483.0,571,0.13788758688167374,0.00010596006813454718,0.0007629576253401433,6.426015298899299e-05,0.12719575043147457,0.138880672550206
Case1,Element3,bottom_surface,625.0,571,0.14590430822990766,0.00011209592763638451,0.0007629576253401433,0.0001574924993618596,0.2512147856086338,0.14692287476176635
Case1,Element3,bottom_surface,810.0,571,0.15348783777774996,0.00011789707913676832,0.0007629576253401433,0.00027222523493958923,0.4030390670010222,0.1545263789508719
Case1,Element3,bottom_surface,1048.0,571,0.16054795543771605,0.00012329380196074346,0.0007629576253401433,0.0004008913355648509,0.5726742631234532,0.16159980301104715
Case1,Element3,bottom_surface,1358.0,571,0.16830318873410394,0.00012921891436558114,0.0007629576253401433,0.0005435734669205406,0.7605220786282633,0.16936578136691735
Case1,Element3,bottom_surface,1758.0,571,0.1773294935429197,0.0001361127989587422,0.0007629576253401433,0.0006929068111679412,0.9570198378758066,0.17840151856147993
Case1,Element3,bottom_surface,2276.0,571,0.18831817197344508,0.00014450366940171763,0.0007629576253401433,0.0008468874018713272,1.159612766889097,0.18939933831488312
Case1,Element3,bottom_surface,2948.0,571,0.20189928750330133,0.00015487229986228996,0.0007629576253401433,0.0010014467296434034,1.362968855424794,0.20298938593508978
Case1,Element3,bottom_surface,3817.0,571,0.21884138781984788,0.00016780498601837895,0.0007629576253401433,0.0011538068600241975,1.5634311108473706,0.2199401125895659
Case1,Element3,bottom_surface,4943.0,571,0.240249366373629,0.00018414446917803672,0.0007629576253401433,0.0012976915077652317,1.7527377303559646,0.24135608985615822
Case1,Element3,bottom_surface,6401.0,571,0.26750161730029454,0.00020494217237953838,0.0007629576253401433,0.001425441896104404,1.9208158190088238,0.2686154061153405
Case1,Element3,bottom_surface,8289.0,571,0.3020888814187589,0.0002313352912581347,0.0007629576253401433,0.0015293257873518302,2.057504028476861,0.30320857092816966
Case1,Element3,bottom_surface,10734.0,571,0.3452132920140717,0.0002642409801093562,0.0007629576253401433,0.0016054949709843496,2.157752073849936,0.34633768814034954
Case1,Element3,bottom_surface,13900.0,571,0.3973282444018736,0.0003040052999294163,0.0007629576253401433,0.0016558060464049883,2.2240088771153594,0.39845633601719893
Case1,Element3,bottom_surface,18000.0,571,0.4578432231581476,0.00035017798483309774,0.0007629576253401433,0.0016873429670945456,2.265592786208476,0.45897435611444437
Case1,Element3,lateral,10.0,661,0.00616093461951548,3.134607073520796e-06,0.0004945009177327859,-0.0004690514808631584,-0.8685347551494101,0.006338930750406914
Case1,Element3,lateral,13.0,661,0.00852431431138836,4.330429083366103e-06,0.0004945009177327859,-0.0006398426607870588,-1.1609097245382896,0.008757170973959937
Case1,Element3,lateral,17.0,661,0.011679237371966675,5.918235370552697e-06,0.0004945009177327859,-0.0008602092252870321,-1.5238596086078426,0.011968097850428546
Case1,Element3,lateral,22.0,661,0.015505903278059181,7.833943950140222e-06,0.0004945009177327859,-0.0011179605006732733,-1.9332248904614633,0.015842122166441482
Case1,Element3,lateral,28.0,661,0.019927493450323245,1.0040617525747118e-05,0.0004945009177327859,-0.0014084622660106856,-2.384500099285587,0.020304547809095838
